Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,886213,4575,GAILOPT,GAIL24OCT270CE,10-OCT-2024,OPTSTK,CE,270,0.05,
BFO,871129,4575,GAILOPT,GAIL24OCT265CE,10-OCT-2024,OPTSTK,CE,265,0.05,
BFO,870721,4575,GAILOPT,GAIL24OCT260CE,10-OCT-2024,OPTSTK,CE,260,0.05,
BFO,880611,4575,GAILOPT,GAIL24OCT255CE,10-OCT-2024,OPTSTK,CE,255,0.05,
BFO,880119,4575,GAILOPT,GAIL24OCT250CE,10-OCT-2024,OPTSTK,CE,250,0.05,
BFO,1144924,4575,GAILOPT,GAIL24OCT247.5CE,10-OCT-2024,OPTSTK,CE,247.5,0.05,
BFO,870716,4575,GAILOPT,GAIL24OCT245CE,10-OCT-2024,OPTSTK,CE,245,0.05,
BFO,1144778,4575,GAILOPT,GAIL24OCT242.5CE,10-OCT-2024,OPTSTK,CE,242.5,0.05,
BFO,870316,4575,GAILOPT,GAIL24OCT240CE,10-OCT-2024,OPTSTK,CE,240,0.05,
BFO,1143499,4575,GAILOPT,GAIL24OCT237.5CE,10-OCT-2024,OPTSTK,CE,237.5,0.05,
BFO,880114,4575,GAILOPT,GAIL24OCT235CE,10-OCT-2024,OPTSTK,CE,235,0.05,
BFO,1143386,4575,GAILOPT,GAIL24OCT232.5CE,10-OCT-2024,OPTSTK,CE,232.5,0.05,
BFO,879505,4575,GAILOPT,GAIL24OCT230CE,10-OCT-2024,OPTSTK,CE,230,0.05,
BFO,1144775,4575,GAILOPT,GAIL24OCT227.5CE,10-OCT-2024,OPTSTK,CE,227.5,0.05,
BFO,870306,4575,GAILOPT,GAIL24OCT225CE,10-OCT-2024,OPTSTK,CE,225,0.05,
BFO,1144595,4575,GAILOPT,GAIL24OCT222.5CE,10-OCT-2024,OPTSTK,CE,222.5,0.05,
BFO,869902,4575,GAILOPT,GAIL24OCT220CE,10-OCT-2024,OPTSTK,CE,220,0.05,
BFO,1143385,4575,GAILOPT,GAIL24OCT217.5CE,10-OCT-2024,OPTSTK,CE,217.5,0.05,
BFO,879501,4575,GAILOPT,GAIL24OCT215CE,10-OCT-2024,OPTSTK,CE,215,0.05,
BFO,1146089,4575,GAILOPT,GAIL24OCT212.5CE,10-OCT-2024,OPTSTK,CE,212.5,0.05,
BFO,879042,4575,GAILOPT,GAIL24OCT210CE,10-OCT-2024,OPTSTK,CE,210,0.05,
BFO,869896,4575,GAILOPT,GAIL24OCT205CE,10-OCT-2024,OPTSTK,CE,205,0.05,
BFO,869594,4575,GAILOPT,GAIL24OCT200CE,10-OCT-2024,OPTSTK,CE,200,0.05,
BFO,878405,4575,GAILOPT,GAIL24OCT195CE,10-OCT-2024,OPTSTK,CE,195,0.05,
BFO,1100560,4575,GAILOPT,GAIL24OCT190CE,10-OCT-2024,OPTSTK,CE,190,0.05,
BFO,889528,4575,GAILOPT,GAIL24OCT185CE,10-OCT-2024,OPTSTK,CE,185,0.05,
BFO,1128874,4575,GAILOPT,GAIL24OCT180CE,10-OCT-2024,OPTSTK,CE,180,0.05,
BFO,1139337,4575,GAILOPT,GAIL24OCT175CE,10-OCT-2024,OPTSTK,CE,175,0.05,
BFO,1122129,4575,GAILOPT,GAIL24NOV275PE,14-NOV-2024,OPTSTK,PE,275,0.05,
BFO,1121531,4575,GAILOPT,GAIL24NOV270PE,14-NOV-2024,OPTSTK,PE,270,0.05,
BFO,1120229,4575,GAILOPT,GAIL24NOV265PE,14-NOV-2024,OPTSTK,PE,265,0.05,
BFO,1114776,4575,GAILOPT,GAIL24NOV260PE,14-NOV-2024,OPTSTK,PE,260,0.05,
BFO,1116615,4575,GAILOPT,GAIL24NOV255PE,14-NOV-2024,OPTSTK,PE,255,0.05,
BFO,1116435,4575,GAILOPT,GAIL24NOV250PE,14-NOV-2024,OPTSTK,PE,250,0.05,
BFO,1143471,4575,GAILOPT,GAIL24NOV247.5PE,14-NOV-2024,OPTSTK,PE,247.5,0.05,
BFO,1118258,4575,GAILOPT,GAIL24NOV245PE,14-NOV-2024,OPTSTK,PE,245,0.05,
BFO,1143356,4575,GAILOPT,GAIL24NOV242.5PE,14-NOV-2024,OPTSTK,PE,242.5,0.05,
BFO,1118047,4575,GAILOPT,GAIL24NOV240PE,14-NOV-2024,OPTSTK,PE,240,0.05,
BFO,1144737,4575,GAILOPT,GAIL24NOV237.5PE,14-NOV-2024,OPTSTK,PE,237.5,0.05,
BFO,1112201,4575,GAILOPT,GAIL24NOV235PE,14-NOV-2024,OPTSTK,PE,235,0.05,
BFO,1144566,4575,GAILOPT,GAIL24NOV232.5PE,14-NOV-2024,OPTSTK,PE,232.5,0.05,
BFO,1111928,4575,GAILOPT,GAIL24NOV230PE,14-NOV-2024,OPTSTK,PE,230,0.05,
BFO,1143355,4575,GAILOPT,GAIL24NOV227.5PE,14-NOV-2024,OPTSTK,PE,227.5,0.05,
BFO,1114502,4575,GAILOPT,GAIL24NOV225PE,14-NOV-2024,OPTSTK,PE,225,0.05,
BFO,1146053,4575,GAILOPT,GAIL24NOV222.5PE,14-NOV-2024,OPTSTK,PE,222.5,0.05,
BFO,1114291,4575,GAILOPT,GAIL24NOV220PE,14-NOV-2024,OPTSTK,PE,220,0.05,
BFO,1144565,4575,GAILOPT,GAIL24NOV217.5PE,14-NOV-2024,OPTSTK,PE,217.5,0.05,
BFO,1116184,4575,GAILOPT,GAIL24NOV215PE,14-NOV-2024,OPTSTK,PE,215,0.05,
BFO,1144406,4575,GAILOPT,GAIL24NOV212.5PE,14-NOV-2024,OPTSTK,PE,212.5,0.05,
BFO,1116000,4575,GAILOPT,GAIL24NOV210PE,14-NOV-2024,OPTSTK,PE,210,0.05,
BFO,1117800,4575,GAILOPT,GAIL24NOV205PE,14-NOV-2024,OPTSTK,PE,205,0.05,
BFO,1117621,4575,GAILOPT,GAIL24NOV200PE,14-NOV-2024,OPTSTK,PE,200,0.05,
BFO,1110922,4575,GAILOPT,GAIL24NOV195PE,14-NOV-2024,OPTSTK,PE,195,0.05,
BFO,1110711,4575,GAILOPT,GAIL24NOV190PE,14-NOV-2024,OPTSTK,PE,190,0.05,
BFO,1128542,4575,GAILOPT,GAIL24NOV185PE,14-NOV-2024,OPTSTK,PE,185,0.05,
BFO,1128797,4575,GAILOPT,GAIL24NOV180PE,14-NOV-2024,OPTSTK,PE,180,0.05,
BFO,1139685,4575,GAILOPT,GAIL24NOV175PE,14-NOV-2024,OPTSTK,PE,175,0.05,
BFO,1122444,4575,GAILOPT,GAIL24NOV275CE,14-NOV-2024,OPTSTK,CE,275,0.05,
BFO,1121904,4575,GAILOPT,GAIL24NOV270CE,14-NOV-2024,OPTSTK,CE,270,0.05,
BFO,1120025,4575,GAILOPT,GAIL24NOV265CE,14-NOV-2024,OPTSTK,CE,265,0.05,
BFO,1117735,4575,GAILOPT,GAIL24NOV260CE,14-NOV-2024,OPTSTK,CE,260,0.05,
BFO,1111759,4575,GAILOPT,GAIL24NOV255CE,14-NOV-2024,OPTSTK,CE,255,0.05,
BFO,1111565,4575,GAILOPT,GAIL24NOV250CE,14-NOV-2024,OPTSTK,CE,250,0.05,
BFO,1145254,4575,GAILOPT,GAIL24NOV247.5CE,14-NOV-2024,OPTSTK,CE,247.5,0.05,
BFO,1114101,4575,GAILOPT,GAIL24NOV245CE,14-NOV-2024,OPTSTK,CE,245,0.05,
BFO,1145074,4575,GAILOPT,GAIL24NOV242.5CE,14-NOV-2024,OPTSTK,CE,242.5,0.05,
BFO,1113834,4575,GAILOPT,GAIL24NOV240CE,14-NOV-2024,OPTSTK,CE,240,0.05,
BFO,1143749,4575,GAILOPT,GAIL24NOV237.5CE,14-NOV-2024,OPTSTK,CE,237.5,0.05,
BFO,1115869,4575,GAILOPT,GAIL24NOV235CE,14-NOV-2024,OPTSTK,CE,235,0.05,
BFO,1143611,4575,GAILOPT,GAIL24NOV232.5CE,14-NOV-2024,OPTSTK,CE,232.5,0.05,
BFO,1115681,4575,GAILOPT,GAIL24NOV230CE,14-NOV-2024,OPTSTK,CE,230,0.05,
BFO,1145072,4575,GAILOPT,GAIL24NOV227.5CE,14-NOV-2024,OPTSTK,CE,227.5,0.05,
BFO,1117446,4575,GAILOPT,GAIL24NOV225CE,14-NOV-2024,OPTSTK,CE,225,0.05,
BFO,1144905,4575,GAILOPT,GAIL24NOV222.5CE,14-NOV-2024,OPTSTK,CE,222.5,0.05,
BFO,1117258,4575,GAILOPT,GAIL24NOV220CE,14-NOV-2024,OPTSTK,CE,220,0.05,
BFO,1143607,4575,GAILOPT,GAIL24NOV217.5CE,14-NOV-2024,OPTSTK,CE,217.5,0.05,
BFO,1111272,4575,GAILOPT,GAIL24NOV215CE,14-NOV-2024,OPTSTK,CE,215,0.05,
BFO,1143489,4575,GAILOPT,GAIL24NOV212.5CE,14-NOV-2024,OPTSTK,CE,212.5,0.05,
BFO,1111069,4575,GAILOPT,GAIL24NOV210CE,14-NOV-2024,OPTSTK,CE,210,0.05,
BFO,1113406,4575,GAILOPT,GAIL24NOV205CE,14-NOV-2024,OPTSTK,CE,205,0.05,
BFO,1113153,4575,GAILOPT,GAIL24NOV200CE,14-NOV-2024,OPTSTK,CE,200,0.05,
BFO,1114720,4575,GAILOPT,GAIL24NOV195CE,14-NOV-2024,OPTSTK,CE,195,0.05,
BFO,1114517,4575,GAILOPT,GAIL24NOV190CE,14-NOV-2024,OPTSTK,CE,190,0.05,
BFO,1128502,4575,GAILOPT,GAIL24NOV185CE,14-NOV-2024,OPTSTK,CE,185,0.05,
BFO,1128743,4575,GAILOPT,GAIL24NOV180CE,14-NOV-2024,OPTSTK,CE,180,0.05,
BFO,1139407,4575,GAILOPT,GAIL24NOV175CE,14-NOV-2024,OPTSTK,CE,175,0.05,
BFO,1117999,4575,GAILFUT,GAIL24NOVFUT,14-NOV-2024,FUTSTK,XX,0,0.05,
BFO,882836,4575,GAILFUT,GAIL24OCTFUT,10-OCT-2024,FUTSTK,XX,0,0.05,
BFO,1131048,4575,GAILFUT,GAIL24DECFUT,12-DEC-2024,FUTSTK,XX,0,0.05,
BFO,1142735,4575,GAILOPT,GAIL24DEC260PE,12-DEC-2024,OPTSTK,PE,260,0.05,
BFO,1132120,4575,GAILOPT,GAIL24DEC255PE,12-DEC-2024,OPTSTK,PE,255,0.05,
BFO,1131957,4575,GAILOPT,GAIL24DEC250PE,12-DEC-2024,OPTSTK,PE,250,0.05,
BFO,1145498,4575,GAILOPT,GAIL24DEC247.5PE,12-DEC-2024,OPTSTK,PE,247.5,0.05,
BFO,1133606,4575,GAILOPT,GAIL24DEC245PE,12-DEC-2024,OPTSTK,PE,245,0.05,
BFO,1145312,4575,GAILOPT,GAIL24DEC242.5PE,12-DEC-2024,OPTSTK,PE,242.5,0.05,
BFO,1133433,4575,GAILOPT,GAIL24DEC240PE,12-DEC-2024,OPTSTK,PE,240,0.05,
BFO,1143915,4575,GAILOPT,GAIL24DEC237.5PE,12-DEC-2024,OPTSTK,PE,237.5,0.05,
BFO,1135119,4575,GAILOPT,GAIL24DEC235PE,12-DEC-2024,OPTSTK,PE,235,0.05,
BFO,1143783,4575,GAILOPT,GAIL24DEC232.5PE,12-DEC-2024,OPTSTK,PE,232.5,0.05,
BFO,1134956,4575,GAILOPT,GAIL24DEC230PE,12-DEC-2024,OPTSTK,PE,230,0.05,
BFO,1145309,4575,GAILOPT,GAIL24DEC227.5PE,12-DEC-2024,OPTSTK,PE,227.5,0.05,
BFO,1130287,4575,GAILOPT,GAIL24DEC225PE,12-DEC-2024,OPTSTK,PE,225,0.05,
BFO,1145143,4575,GAILOPT,GAIL24DEC222.5PE,12-DEC-2024,OPTSTK,PE,222.5,0.05,
BFO,1130117,4575,GAILOPT,GAIL24DEC220PE,12-DEC-2024,OPTSTK,PE,220,0.05,
BFO,1143778,4575,GAILOPT,GAIL24DEC217.5PE,12-DEC-2024,OPTSTK,PE,217.5,0.05,
BFO,1131713,4575,GAILOPT,GAIL24DEC215PE,12-DEC-2024,OPTSTK,PE,215,0.05,
BFO,1143652,4575,GAILOPT,GAIL24DEC212.5PE,12-DEC-2024,OPTSTK,PE,212.5,0.05,
BFO,1131563,4575,GAILOPT,GAIL24DEC210PE,12-DEC-2024,OPTSTK,PE,210,0.05,
BFO,1133193,4575,GAILOPT,GAIL24DEC205PE,12-DEC-2024,OPTSTK,PE,205,0.05,
BFO,1133019,4575,GAILOPT,GAIL24DEC200PE,12-DEC-2024,OPTSTK,PE,200,0.05,
BFO,1130630,4575,GAILOPT,GAIL24DEC195PE,12-DEC-2024,OPTSTK,PE,195,0.05,
BFO,1130479,4575,GAILOPT,GAIL24DEC190PE,12-DEC-2024,OPTSTK,PE,190,0.05,
BFO,1132050,4575,GAILOPT,GAIL24DEC185PE,12-DEC-2024,OPTSTK,PE,185,0.05,
BFO,1139398,4575,GAILOPT,GAIL24DEC180PE,12-DEC-2024,OPTSTK,PE,180,0.05,
BFO,1139050,4575,GAILOPT,GAIL24DEC175PE,12-DEC-2024,OPTSTK,PE,175,0.05,
BFO,1142631,4575,GAILOPT,GAIL24DEC260CE,12-DEC-2024,OPTSTK,CE,260,0.05,
BFO,1134826,4575,GAILOPT,GAIL24DEC255CE,12-DEC-2024,OPTSTK,CE,255,0.05,
BFO,1134637,4575,GAILOPT,GAIL24DEC250CE,12-DEC-2024,OPTSTK,CE,250,0.05,
BFO,1144342,4575,GAILOPT,GAIL24DEC247.5CE,12-DEC-2024,OPTSTK,CE,247.5,0.05,
BFO,1130007,4575,GAILOPT,GAIL24DEC245CE,12-DEC-2024,OPTSTK,CE,245,0.05,
BFO,1144207,4575,GAILOPT,GAIL24DEC242.5CE,12-DEC-2024,OPTSTK,CE,242.5,0.05,
BFO,1129826,4575,GAILOPT,GAIL24DEC240CE,12-DEC-2024,OPTSTK,CE,240,0.05,
BFO,1145805,4575,GAILOPT,GAIL24DEC237.5CE,12-DEC-2024,OPTSTK,CE,237.5,0.05,
BFO,1131450,4575,GAILOPT,GAIL24DEC235CE,12-DEC-2024,OPTSTK,CE,235,0.05,
BFO,1145658,4575,GAILOPT,GAIL24DEC232.5CE,12-DEC-2024,OPTSTK,CE,232.5,0.05,
BFO,1131268,4575,GAILOPT,GAIL24DEC230CE,12-DEC-2024,OPTSTK,CE,230,0.05,
BFO,1144206,4575,GAILOPT,GAIL24DEC227.5CE,12-DEC-2024,OPTSTK,CE,227.5,0.05,
BFO,1132893,4575,GAILOPT,GAIL24DEC225CE,12-DEC-2024,OPTSTK,CE,225,0.05,
BFO,1144064,4575,GAILOPT,GAIL24DEC222.5CE,12-DEC-2024,OPTSTK,CE,222.5,0.05,
BFO,1132699,4575,GAILOPT,GAIL24DEC220CE,12-DEC-2024,OPTSTK,CE,220,0.05,
BFO,1145653,4575,GAILOPT,GAIL24DEC217.5CE,12-DEC-2024,OPTSTK,CE,217.5,0.05,
BFO,1134402,4575,GAILOPT,GAIL24DEC215CE,12-DEC-2024,OPTSTK,CE,215,0.05,
BFO,1145518,4575,GAILOPT,GAIL24DEC212.5CE,12-DEC-2024,OPTSTK,CE,212.5,0.05,
BFO,1134192,4575,GAILOPT,GAIL24DEC210CE,12-DEC-2024,OPTSTK,CE,210,0.05,
BFO,1129587,4575,GAILOPT,GAIL24DEC205CE,12-DEC-2024,OPTSTK,CE,205,0.05,
BFO,1129397,4575,GAILOPT,GAIL24DEC200CE,12-DEC-2024,OPTSTK,CE,200,0.05,
BFO,1130491,4575,GAILOPT,GAIL24DEC195CE,12-DEC-2024,OPTSTK,CE,195,0.05,
BFO,1130294,4575,GAILOPT,GAIL24DEC190CE,12-DEC-2024,OPTSTK,CE,190,0.05,
BFO,1131900,4575,GAILOPT,GAIL24DEC185CE,12-DEC-2024,OPTSTK,CE,185,0.05,
BFO,1139558,4575,GAILOPT,GAIL24DEC180CE,12-DEC-2024,OPTSTK,CE,180,0.05,
BFO,1139203,4575,GAILOPT,GAIL24DEC175CE,12-DEC-2024,OPTSTK,CE,175,0.05,
BFO,1104193,5000,FEDBOPT,FEDERALBNK24OCT222.5PE,10-OCT-2024,OPTSTK,PE,222.5,0.05,
BFO,1103884,5000,FEDBOPT,FEDERALBNK24OCT220PE,10-OCT-2024,OPTSTK,PE,220,0.05,
BFO,1103855,5000,FEDBOPT,FEDERALBNK24OCT217.5PE,10-OCT-2024,OPTSTK,PE,217.5,0.05,
BFO,887506,5000,FEDBOPT,FEDERALBNK24OCT215PE,10-OCT-2024,OPTSTK,PE,215,0.05,
BFO,885045,5000,FEDBOPT,FEDERALBNK24OCT212.5PE,10-OCT-2024,OPTSTK,PE,212.5,0.05,
BFO,874653,5000,FEDBOPT,FEDERALBNK24OCT210PE,10-OCT-2024,OPTSTK,PE,210,0.05,
BFO,871272,5000,FEDBOPT,FEDERALBNK24OCT207.5PE,10-OCT-2024,OPTSTK,PE,207.5,0.05,
BFO,882237,5000,FEDBOPT,FEDERALBNK24OCT205PE,10-OCT-2024,OPTSTK,PE,205,0.05,
BFO,870759,5000,FEDBOPT,FEDERALBNK24OCT202.5PE,10-OCT-2024,OPTSTK,PE,202.5,0.05,
BFO,881699,5000,FEDBOPT,FEDERALBNK24OCT200PE,10-OCT-2024,OPTSTK,PE,200,0.05,
BFO,880115,5000,FEDBOPT,FEDERALBNK24OCT197.5PE,10-OCT-2024,OPTSTK,PE,197.5,0.05,
BFO,872329,5000,FEDBOPT,FEDERALBNK24OCT195PE,10-OCT-2024,OPTSTK,PE,195,0.05,
BFO,879507,5000,FEDBOPT,FEDERALBNK24OCT192.5PE,10-OCT-2024,OPTSTK,PE,192.5,0.05,
BFO,870936,5000,FEDBOPT,FEDERALBNK24OCT190PE,10-OCT-2024,OPTSTK,PE,190,0.05,
BFO,870307,5000,FEDBOPT,FEDERALBNK24OCT187.5PE,10-OCT-2024,OPTSTK,PE,187.5,0.05,
BFO,880978,5000,FEDBOPT,FEDERALBNK24OCT185PE,10-OCT-2024,OPTSTK,PE,185,0.05,
BFO,869903,5000,FEDBOPT,FEDERALBNK24OCT182.5PE,10-OCT-2024,OPTSTK,PE,182.5,0.05,
BFO,880353,5000,FEDBOPT,FEDERALBNK24OCT180PE,10-OCT-2024,OPTSTK,PE,180,0.05,
BFO,879502,5000,FEDBOPT,FEDERALBNK24OCT177.5PE,10-OCT-2024,OPTSTK,PE,177.5,0.05,
BFO,870933,5000,FEDBOPT,FEDERALBNK24OCT175PE,10-OCT-2024,OPTSTK,PE,175,0.05,
BFO,1127755,5000,FEDBOPT,FEDERALBNK24OCT172.5PE,10-OCT-2024,OPTSTK,PE,172.5,0.05,
BFO,2044463,5000,FEDBOPT,FEDERALBNK24OCT170PE,10-OCT-2024,OPTSTK,PE,170,0.05,
BFO,1128222,5000,FEDBOPT,FEDERALBNK24OCT167.5PE,10-OCT-2024,OPTSTK,PE,167.5,0.05,
BFO,1128403,5000,FEDBOPT,FEDERALBNK24OCT165PE,10-OCT-2024,OPTSTK,PE,165,0.05,
BFO,1104351,5000,FEDBOPT,FEDERALBNK24OCT222.5CE,10-OCT-2024,OPTSTK,CE,222.5,0.05,
BFO,1103435,5000,FEDBOPT,FEDERALBNK24OCT220CE,10-OCT-2024,OPTSTK,CE,220,0.05,
BFO,1103342,5000,FEDBOPT,FEDERALBNK24OCT217.5CE,10-OCT-2024,OPTSTK,CE,217.5,0.05,
BFO,887957,5000,FEDBOPT,FEDERALBNK24OCT215CE,10-OCT-2024,OPTSTK,CE,215,0.05,
BFO,885227,5000,FEDBOPT,FEDERALBNK24OCT212.5CE,10-OCT-2024,OPTSTK,CE,212.5,0.05,
BFO,878770,5000,FEDBOPT,FEDERALBNK24OCT210CE,10-OCT-2024,OPTSTK,CE,210,0.05,
BFO,878033,5000,FEDBOPT,FEDERALBNK24OCT207.5CE,10-OCT-2024,OPTSTK,CE,207.5,0.05,
BFO,869712,5000,FEDBOPT,FEDERALBNK24OCT205CE,10-OCT-2024,OPTSTK,CE,205,0.05,
BFO,877186,5000,FEDBOPT,FEDERALBNK24OCT202.5CE,10-OCT-2024,OPTSTK,CE,202.5,0.05,
BFO,869409,5000,FEDBOPT,FEDERALBNK24OCT200CE,10-OCT-2024,OPTSTK,CE,200,0.05,
BFO,873466,5000,FEDBOPT,FEDERALBNK24OCT197.5CE,10-OCT-2024,OPTSTK,CE,197.5,0.05,
BFO,882824,5000,FEDBOPT,FEDERALBNK24OCT195CE,10-OCT-2024,OPTSTK,CE,195,0.05,
BFO,871300,5000,FEDBOPT,FEDERALBNK24OCT192.5CE,10-OCT-2024,OPTSTK,CE,192.5,0.05,
BFO,882243,5000,FEDBOPT,FEDERALBNK24OCT190CE,10-OCT-2024,OPTSTK,CE,190,0.05,
BFO,881329,5000,FEDBOPT,FEDERALBNK24OCT187.5CE,10-OCT-2024,OPTSTK,CE,187.5,0.05,
BFO,876966,5000,FEDBOPT,FEDERALBNK24OCT185CE,10-OCT-2024,OPTSTK,CE,185,0.05,
BFO,880663,5000,FEDBOPT,FEDERALBNK24OCT182.5CE,10-OCT-2024,OPTSTK,CE,182.5,0.05,
BFO,874667,5000,FEDBOPT,FEDERALBNK24OCT180CE,10-OCT-2024,OPTSTK,CE,180,0.05,
BFO,871273,5000,FEDBOPT,FEDERALBNK24OCT177.5CE,10-OCT-2024,OPTSTK,CE,177.5,0.05,
BFO,882238,5000,FEDBOPT,FEDERALBNK24OCT175CE,10-OCT-2024,OPTSTK,CE,175,0.05,
BFO,1127684,5000,FEDBOPT,FEDERALBNK24OCT172.5CE,10-OCT-2024,OPTSTK,CE,172.5,0.05,
BFO,2044472,5000,FEDBOPT,FEDERALBNK24OCT170CE,10-OCT-2024,OPTSTK,CE,170,0.05,
BFO,1128415,5000,FEDBOPT,FEDERALBNK24OCT167.5CE,10-OCT-2024,OPTSTK,CE,167.5,0.05,
BFO,1128297,5000,FEDBOPT,FEDERALBNK24OCT165CE,10-OCT-2024,OPTSTK,CE,165,0.05,
BFO,1120370,5000,FEDBOPT,FEDERALBNK24NOV220PE,14-NOV-2024,OPTSTK,PE,220,0.05,
BFO,1120315,5000,FEDBOPT,FEDERALBNK24NOV217.5PE,14-NOV-2024,OPTSTK,PE,217.5,0.05,
BFO,1119525,5000,FEDBOPT,FEDERALBNK24NOV215PE,14-NOV-2024,OPTSTK,PE,215,0.05,
BFO,1111677,5000,FEDBOPT,FEDERALBNK24NOV212.5PE,14-NOV-2024,OPTSTK,PE,212.5,0.05,
BFO,1114580,5000,FEDBOPT,FEDERALBNK24NOV210PE,14-NOV-2024,OPTSTK,PE,210,0.05,
BFO,1114247,5000,FEDBOPT,FEDERALBNK24NOV207.5PE,14-NOV-2024,OPTSTK,PE,207.5,0.05,
BFO,1116429,5000,FEDBOPT,FEDERALBNK24NOV205PE,14-NOV-2024,OPTSTK,PE,205,0.05,
BFO,1113977,5000,FEDBOPT,FEDERALBNK24NOV202.5PE,14-NOV-2024,OPTSTK,PE,202.5,0.05,
BFO,1116253,5000,FEDBOPT,FEDERALBNK24NOV200PE,14-NOV-2024,OPTSTK,PE,200,0.05,
BFO,1115301,5000,FEDBOPT,FEDERALBNK24NOV197.5PE,14-NOV-2024,OPTSTK,PE,197.5,0.05,
BFO,1117405,5000,FEDBOPT,FEDERALBNK24NOV195PE,14-NOV-2024,OPTSTK,PE,195,0.05,
BFO,1115099,5000,FEDBOPT,FEDERALBNK24NOV192.5PE,14-NOV-2024,OPTSTK,PE,192.5,0.05,
BFO,1117222,5000,FEDBOPT,FEDERALBNK24NOV190PE,14-NOV-2024,OPTSTK,PE,190,0.05,
BFO,1116911,5000,FEDBOPT,FEDERALBNK24NOV187.5PE,14-NOV-2024,OPTSTK,PE,187.5,0.05,
BFO,1111215,5000,FEDBOPT,FEDERALBNK24NOV185PE,14-NOV-2024,OPTSTK,PE,185,0.05,
BFO,1116731,5000,FEDBOPT,FEDERALBNK24NOV182.5PE,14-NOV-2024,OPTSTK,PE,182.5,0.05,
BFO,1111016,5000,FEDBOPT,FEDERALBNK24NOV180PE,14-NOV-2024,OPTSTK,PE,180,0.05,
BFO,1118532,5000,FEDBOPT,FEDERALBNK24NOV177.5PE,14-NOV-2024,OPTSTK,PE,177.5,0.05,
BFO,1127705,5000,FEDBOPT,FEDERALBNK24NOV175PE,14-NOV-2024,OPTSTK,PE,175,0.05,
BFO,1127778,5000,FEDBOPT,FEDERALBNK24NOV172.5PE,14-NOV-2024,OPTSTK,PE,172.5,0.05,
BFO,1127695,5000,FEDBOPT,FEDERALBNK24NOV170PE,14-NOV-2024,OPTSTK,PE,170,0.05,
BFO,1128252,5000,FEDBOPT,FEDERALBNK24NOV167.5PE,14-NOV-2024,OPTSTK,PE,167.5,0.05,
BFO,1128433,5000,FEDBOPT,FEDERALBNK24NOV165PE,14-NOV-2024,OPTSTK,PE,165,0.05,
BFO,1119918,5000,FEDBOPT,FEDERALBNK24NOV220CE,14-NOV-2024,OPTSTK,CE,220,0.05,
BFO,1119873,5000,FEDBOPT,FEDERALBNK24NOV217.5CE,14-NOV-2024,OPTSTK,CE,217.5,0.05,
BFO,1119627,5000,FEDBOPT,FEDERALBNK24NOV215CE,14-NOV-2024,OPTSTK,CE,215,0.05,
BFO,1111488,5000,FEDBOPT,FEDERALBNK24NOV212.5CE,14-NOV-2024,OPTSTK,CE,212.5,0.05,
BFO,1114391,5000,FEDBOPT,FEDERALBNK24NOV210CE,14-NOV-2024,OPTSTK,CE,210,0.05,
BFO,1114003,5000,FEDBOPT,FEDERALBNK24NOV207.5CE,14-NOV-2024,OPTSTK,CE,207.5,0.05,
BFO,1116269,5000,FEDBOPT,FEDERALBNK24NOV205CE,14-NOV-2024,OPTSTK,CE,205,0.05,
BFO,1113709,5000,FEDBOPT,FEDERALBNK24NOV202.5CE,14-NOV-2024,OPTSTK,CE,202.5,0.05,
BFO,1116082,5000,FEDBOPT,FEDERALBNK24NOV200CE,14-NOV-2024,OPTSTK,CE,200,0.05,
BFO,1115114,5000,FEDBOPT,FEDERALBNK24NOV197.5CE,14-NOV-2024,OPTSTK,CE,197.5,0.05,
BFO,1117231,5000,FEDBOPT,FEDERALBNK24NOV195CE,14-NOV-2024,OPTSTK,CE,195,0.05,
BFO,1114912,5000,FEDBOPT,FEDERALBNK24NOV192.5CE,14-NOV-2024,OPTSTK,CE,192.5,0.05,
BFO,1117031,5000,FEDBOPT,FEDERALBNK24NOV190CE,14-NOV-2024,OPTSTK,CE,190,0.05,
BFO,1116742,5000,FEDBOPT,FEDERALBNK24NOV187.5CE,14-NOV-2024,OPTSTK,CE,187.5,0.05,
BFO,1111030,5000,FEDBOPT,FEDERALBNK24NOV185CE,14-NOV-2024,OPTSTK,CE,185,0.05,
BFO,1111903,5000,FEDBOPT,FEDERALBNK24NOV182.5CE,14-NOV-2024,OPTSTK,CE,182.5,0.05,
BFO,1114786,5000,FEDBOPT,FEDERALBNK24NOV180CE,14-NOV-2024,OPTSTK,CE,180,0.05,
BFO,1114464,5000,FEDBOPT,FEDERALBNK24NOV177.5CE,14-NOV-2024,OPTSTK,CE,177.5,0.05,
BFO,1127830,5000,FEDBOPT,FEDERALBNK24NOV175CE,14-NOV-2024,OPTSTK,CE,175,0.05,
BFO,1127699,5000,FEDBOPT,FEDERALBNK24NOV172.5CE,14-NOV-2024,OPTSTK,CE,172.5,0.05,
BFO,1127819,5000,FEDBOPT,FEDERALBNK24NOV170CE,14-NOV-2024,OPTSTK,CE,170,0.05,
BFO,1128445,5000,FEDBOPT,FEDERALBNK24NOV167.5CE,14-NOV-2024,OPTSTK,CE,167.5,0.05,
BFO,1128329,5000,FEDBOPT,FEDERALBNK24NOV165CE,14-NOV-2024,OPTSTK,CE,165,0.05,
